1.891440399998828	1.8792866000003414
1.8891565000012633	1.9482699000000139
1.9386049000004277	1.888301799999681
1.8890504000009969	1.93212130000029
2.935213000000658	1.8754265999996278
1.9297717999997985	1.9911336999994091
2.0435960999984673	2.1723615000009886
1.8299741999999242	1.8206678000005923
2.023560699999507	1.8809543999996094
1.9624069000001327	2.007360100000369
1.9241402999996353	1.9234782000003179
1.8883286000000226	1.9382014999991952
1.835126100000707	1.8447517000004154
1.859273400001257	1.8868688000002294
1.8153324000013527	1.8684286000006978
1.9835273999997298	1.839249500000733
1.840916000001016	1.8098788000006607
1.9210168999998132	1.9064280999991752
1.8211317000004783	1.8444058000004588
1.8900610000000597	1.8130469999996421
1.8396854999991774	1.8100525999998354
1.834292399998958	1.8818362000001798
1.8531784000006155	1.834557500000301
1.830855000000156	1.8348432000002504
1.8336120000003575	1.9469285999985004
