94.40729960000135	96.03524749999997
97.14345780000076	93.80615450000005
98.25815579999835	97.1880756999999
94.97791160000088	96.78748730000007
96.33617719999893	97.6330823999997
97.58921499999997	99.01361589999942
100.32355600000119	97.74322519999987
97.79388120000112	100.18800800000099
96.8975131999996	97.53323190000083
94.5130840999991	94.07609719999891
94.22567320000053	94.59502649999922
93.87056479999956	93.86935040000026
94.00861640000039	95.7549371999994
93.8089813000006	93.26242590000038
97.90034860000014	93.12556790000053
94.06901870000002	99.78274659999988
92.11263679999865	92.72510040000088
96.39282180000009	92.20964319999985
92.11212339999838	92.03815810000015
92.24536069999886	92.18355210000118
92.21317149999959	92.24897199999941
91.97675879999952	92.16204600000128
92.44916700000067	92.20745460000035
92.02571340000031	92.75288790000013
92.10966850000113	92.29581229999894
