hc_sa_set	sel	1	1	9.38384737844875	74.50439020762394	43.84974284772636	136.44262579397662	55.360003046622495	106.06821981400593	65.35275035148784	98.21394718165945	64.46780435249774	98.03457328167661
hc_sa_set	sel	1	2	77.28302836173407	188.1100767938599	39.7050355454233	76.7641230790286	67.85217432161302	67.86257369049054	21.823257769274658	32.59289841221916	127.50014125272529	93.67814368196836
hc_sa_set	sel	1	3	28.314686461787765	71.22398227015924	115.01891236196923	82.67065171419938	116.25297803688343	93.67814368196836	111.75878527138173	87.80398115942135	187.66426379163954	27.4132522569238
hc_sa_set	sel	1	4	132.63927829580138	113.24285101376002	190.591802488423	132.5847269051099	133.33840249681077	59.677301370773456	115.01891236196923	82.55982263461775	52.52466761327416	90.58811447105924
hc_sa_set	sel	1	5	164.81572468127456	59.94534049428931	33.50750309320627	116.87734998831965	155.39440218131733	212.13837631936536	109.47098657452969	79.41968655970132	132.5847269051099	123.22822987586133
hc_sa_set	sel	1	6	235.92701248073683	104.84646535418204	184.50551427690905	57.31657519502	141.65798205525815	113.25586412372057	133.73952049206613	132.5847269051099	91.54086318403381	58.771943113826985
hc_sa_set	sel	1	7	149.7875014979902	149.28705365195304	192.29648793339592	48.209935328939856	198.75691330048346	178.18631378906733	134.89875430615098	144.7837681786655	85.34243701241387	171.20371955932356
hc_sa_set	sel	1	8	123.53026993449285	192.29648793339592	225.94749922215806	62.43123779182699	198.75691330048346	132.75129405493055	99.33285658173489	100.83814103571716	203.89379782986336	31.690119220361016
hc_sa_set	sel	1	9	204.87363899756417	62.43123779182699	125.24491766135611	81.45000795446583	223.39742943627627	111.4940967299298	224.79879800350616	91.85683766363269	174.08469369611873	73.5537085953006
hc_sa_set	sel	1	10	93.6942812893082	171.64864204290677	156.1000455493425	223.39742943627627	109.68916214703965	53.43603523039025	237.45156734559572	81.45000795446583	42.26987938269009	221.33334502906715
hc_sa_set	sel	2	1	41.376053399564	106.06821981400593	-16.67377284532619	-14.915295693765461	-15.504352875972018	42.11996128528703	-38.347639507759965	62.53054325054351	133.65965932443493	160.64042563588956
hc_sa_set	sel	2	2	9.415429118622683	28.72796812399963	37.7090006330001	6.800994393240428	142.33939757252827	59.34757425620377	34.942675102102946	-3.4079258078174917	-32.424696742180814	93.3369409121032
hc_sa_set	sel	2	3	128.64220482073077	75.67663600621701	-37.63565395015973	125.76644498813621	18.433201965077384	141.60069910569484	125.40570906212422	72.96773405253157	-32.424696742180814	45.63456394218828
hc_sa_set	sel	2	4	122.73211609254236	-22.463156369906827	105.99971638319565	35.576275187873705	107.79185043367708	167.03170971034316	106.45939132940188	49.35237420255562	34.78691727454817	5.32874854157814
hc_sa_set	sel	2	5	70.873582448337	152.2214461084846	52.2664410350213	23.771060461983705	86.98338682376604	79.66487413386332	99.426006747076	118.3236466791516	-40.981499162411744	183.04213451556586
hc_sa_set	sel	2	6	50.21745414827128	86.20704985325065	34.24709062992663	161.14724018938225	104.79677446876255	51.537755860418116	50.29187742367204	7.868452006779371	101.0769031396878	176.42604889744823
hc_sa_set	sel	2	7	46.91081299264037	32.02725559282085	66.93575129098971	182.63153137011972	149.32126716063996	95.37620761205147	129.39456927500362	50.21745414827128	103.87935869701926	54.03768832168212
hc_sa_set	sel	2	8	102.53122281490906	82.41836045007106	134.60086668946312	126.46656699253796	111.41663947083944	6.934542347258031	149.32126716063996	250.29609114013812	114.91335101237372	46.91081299264037
hc_sa_set	sel	2	9	72.17570733073025	114.91335101237372	78.81554438995735	94.90829100821426	137.93956091347223	158.01717811362448	215.48172926717564	19.20764236417338	149.61360680792097	41.96282067384399
hc_sa_set	sel	2	10	137.93956091347223	142.56641884967735	30.230015263630868	70.83507857635388	92.55690850047641	223.89563257782675	72.40598028240994	143.9645844179121	44.55534499038198	103.69730449908963
